period,handle,is_team,prize_money,total_reports,high_all,high_solo,med_all,med_solo,gas_all
2022,ye0lde,False,6396.69,46,3,0,2,0,28
2022,dipp,False,6377.52,54,13,0,19,0,0
2022,Kenshin,False,6370.26,33,3,0,9,1,10
2022,m9800,False,6344.27,23,5,0,10,0,1
2022,securerodd,False,6160.26,15,1,0,2,2,7
2022,8olidity,False,6047.14,43,4,0,16,0,7
2022,static,False,6042.9,3,1,0,2,0,0
2022,eierina,False,5941.49,14,2,1,7,0,2
2022,ch13fd357r0y3r,False,5832.39,9,0,0,3,1,0
2022,ReyAdmirado,False,5824.85,65,0,0,2,0,34
2022,wastewa,False,5696.73,10,6,0,2,0,0
2022,Tomo,False,5650.48,23,0,0,7,1,7
2022,ktg,False,5629.0,5,1,0,2,0,0
2022,sashik_eth,False,5504.68,46,4,0,10,1,19
2022,Bahurum,False,5452.28,27,10,0,8,0,0
2022,JC,False,5444.65,76,0,0,4,0,39
2022,QQuantumBrief,True,5423.98,3,0,0,1,1,1
2022,tintin,False,5327.25,17,2,0,7,0,0
2022,byndooa,False,5220.09,10,3,0,5,0,0
2022,samruna,False,5180.17,59,0,0,0,0,30
2022,djxploit,False,5151.02,54,0,0,9,0,24
2022,0v3rf10w,False,5046.96,71,0,0,1,0,42
2022,0xSky,False,5016.77,23,6,0,12,1,0
2022,0xdeadbeef0x,False,4995.14,12,4,0,7,0,0
2022,Meera,False,4751.1,18,1,0,3,0,7
2022,hack3r-0m,False,4718.33,7,0,0,4,0,0
2022,ych18,False,4715.33,21,2,0,7,0,6
2022,Waze,False,4708.17,88,1,0,2,0,43
2022,zzkhorse,True,4618.48,13,1,0,5,0,2
2022,Franfran,False,4605.08,15,2,0,7,1,2
2022,ilan,False,4550.39,23,0,0,3,0,9
2022,gellej,False,4508.27,6,0,0,4,0,0
2022,asutorufos,False,4484.23,57,0,0,3,1,25
2022,carrotsmuggler,False,4473.71,10,2,0,3,0,1
2022,0xDecorativePineapple,False,4266.18,14,3,0,8,0,0
2022,ElKu,False,4252.96,61,6,0,3,0,27
2022,indijanc,False,4226.17,14,1,0,5,1,2
2022,bardamu,False,4171.57,14,4,0,4,1,2
2022,yixxas,False,4141.37,22,2,0,13,1,0
2022,Fitraldys,False,4081.05,62,2,0,3,0,49
2022,sha256yan,False,4066.59,1,0,0,1,0,0
2022,jah,False,4059.97,16,1,0,7,1,1
2022,Treasure-Seeker,False,4012.06,23,7,0,10,0,0
2022,Meta0xNull,False,3869.1,29,2,0,1,0,15
2022,0xc0ffEE,False,3791.82,27,1,0,9,0,9
2022,0x0x0x,False,3771.88,33,0,0,0,0,27
2022,JMukesh,False,3763.93,19,3,0,8,1,1
2022,jonatascm,False,3717.85,23,4,0,5,0,7
2022,_Adam,False,3642.54,58,0,0,6,0,27
2022,Holmgren,False,3596.28,2,0,0,2,1,0
2022,2997ms,False,3478.6,8,0,0,2,1,5
2022,imare,False,3343.82,25,2,0,12,0,7
2022,pfapostol,False,3343.62,25,1,0,0,0,16
2022,carlitox477,False,3298.74,32,1,0,10,0,12
2022,cloudjunky,False,3274.79,15,0,0,6,1,0
2022,sces60107,False,3234.56,1,0,0,0,0,0
2022,kaden,False,3213.44,18,3,0,3,0,9
2022,RustyRabbit,False,3189.71,12,3,0,5,0,0
2022,davidbrai,False,3160.53,10,3,0,6,0,0
2022,0xwags,False,3137.81,11,0,0,0,0,3
2022,lukris02,False,3090.34,38,0,0,4,0,15
2022,enckrish,False,3070.85,8,1,0,2,1,2
2022,ellahi,False,3036.03,40,0,0,5,0,18
2022,sach1r0,False,3036.2,53,0,0,0,0,28
2022,devtooligan,False,2928.48,5,0,0,3,1,0
2022,Migue,False,2918.38,6,0,0,2,1,2
2022,ajtra,False,2873.62,57,0,0,2,0,35
2022,ak1,False,2829.47,39,2,0,7,0,13
2022,chaduke,False,2815.09,20,0,0,9,0,4
2022,MEP,False,2786.96,20,9,0,5,0,2
2022,z3s,False,2763.61,46,1,0,6,0,22
2022,Metatron,False,2744.64,28,4,0,6,0,14
2022,jayphbee,False,2695.97,11,2,0,5,0,1
2022,9svR6w,False,2665.2,9,6,0,2,0,0
2022,alan724,False,2588.3,4,0,0,3,0,0
2022,sakshamguruji,False,2581.87,6,0,0,1,0,3
2022,Tutturu,False,2562.96,13,5,0,3,0,2
2022,StErMi,False,2523.1,25,2,0,8,0,5
2022,rokinot,False,2520.79,43,4,0,9,0,14
2022,tqts,False,2413.63,22,1,0,1,0,16
2022,foobar,False,2410.19,3,0,0,0,0,1
2022,gogo,False,2402.55,54,0,0,0,0,29
2022,koxuan,False,2400.71,5,2,0,3,1,0
2022,PPrieditis,False,2393.07,22,1,0,4,0,8
2022,hihen,False,2389.54,8,3,0,5,0,0
2022,0xKitsune,False,2367.96,21,0,0,0,0,20
2022,PaludoX0,False,2366.42,20,2,0,3,0,7
2022,Tadashi,False,2357.64,24,1,0,0,0,15
2022,twojoy,False,2339.78,2,0,0,0,0,1
2022,mayo,False,2326.75,2,0,0,0,0,1
2022,DimitarDimitrov,False,2293.94,8,1,0,2,0,2
2022,Josiah,False,2269.36,15,0,0,4,0,0
2022,0xalpharush,False,2265.08,4,1,0,1,1,2
2022,PPP1004,True,2233.61,12,4,0,7,0,0
2022,Sm4rty,False,2202.34,54,0,0,8,0,22
2022,nnascent,True,2185.23,3,0,0,0,0,2
2022,Rhynorater,False,2147.63,10,2,0,1,0,4
2022,R2,False,2108.04,23,4,0,9,0,3
2022,perseverancesuccess,False,2096.86,5,2,0,2,0,0
2022,Randyyy,False,2074.02,26,2,0,2,0,18
2022,broccolirob,False,2063.4,10,0,0,6,0,0
2022,palina,False,2050.02,14,1,0,2,0,0
2022,tonisives,False,2032.55,12,0,0,8,0,0
2022,bobirichman,False,2011.82,34,0,0,0,0,15
2022,JohnSmith,False,1971.82,25,2,0,6,0,9
2022,sikorico,False,1959.69,34,0,0,0,0,13
2022,ignacio,False,1930.81,38,0,0,2,0,23
2022,tabish,False,1929.01,7,3,0,2,0,1
2022,StyxRave,False,1896.37,10,0,0,4,0,3
2022,CodingNameKiki,False,1856.42,34,1,0,2,0,15
2022,BouSalman,False,1850.82,26,0,0,1,0,8
2022,GermanKuber,False,1836.27,4,0,0,2,0,1
2022,teryanarmen,False,1834.25,11,0,0,1,0,4
2022,onewayfunction,False,1825.62,5,2,0,1,0,1
2022,PumpkingWok,False,1776.73,2,1,0,0,0,0
2022,tnevler,False,1754.58,33,0,0,0,0,14
2022,slywaters,False,1745.39,28,0,0,3,0,19
2022,NoamYakov,False,1729.13,19,0,0,1,0,13
2022,obront,False,1722.27,21,6,0,7,0,2
2022,neumo,False,1703.89,18,4,0,8,0,0
2022,0xbepresent,False,1689.2,19,1,0,5,0,7
2022,IEatBabyCarrots,False,1683.29,1,1,0,0,0,0
2022,kyteg,False,1667.77,19,2,0,2,0,8
2022,gs8nrv,False,1663.09,6,1,0,2,0,1
2022,teddav,False,1654.1,11,1,0,5,0,2
2022,trustindistrust,False,1653.95,13,1,0,3,0,3
2022,RaoulSchaffranek,False,1644.73,7,1,0,3,0,0
2022,plotchy,False,1609.83,3,2,0,0,0,0
2022,k,False,1579.64,12,4,0,0,0,4
2022,m_Rassska,False,1557.06,24,0,0,4,0,18
2022,SolidityScan,True,1538.08,17,0,0,2,0,5
2022,linmiaomiao,False,1530.37,3,1,0,2,0,0
2022,cryptonue,False,1523.81,32,2,0,12,0,5
2022,durianSausage,False,1514.51,48,1,0,4,0,25
2022,ACai,False,1500.41,18,0,0,6,0,8
2022,Sleepy,False,1487.13,6,0,0,2,0,2
2022,exd0tpy,False,1439.35,24,2,0,1,0,6
2022,Kaiziron,False,1408.43,26,0,0,2,0,14
2022,rajatbeladiya,False,1391.9,29,4,0,6,0,6
2022,thebensams,False,1386.68,2,2,0,0,0,0
2022,erictee,False,1344.75,40,0,0,2,0,18
2022,0xHarry,False,1342.54,6,0,0,3,0,3
2022,ch0bu,False,1331.51,27,0,0,0,0,16
2022,CloudX,True,1330.34,5,0,0,1,0,3
2022,RedOneN,False,1320.15,31,0,0,8,0,14
2022,0xw4rd3n,False,1312.91,3,0,0,2,1,0
2022,Noah3o6,False,1310.97,31,1,0,2,0,17
2022,KKIntern,True,1293.2,4,2,0,1,0,0
2022,bobi,False,1288.22,16,1,0,1,0,7
2022,pedr02b2,False,1278.71,18,1,0,1,0,3
2022,Limbooo,False,1268.64,20,1,0,4,0,8
2022,Aussie_Battlers,True,1263.53,4,1,0,1,0,1
2022,Rohan16,False,1256.61,33,0,0,2,0,17
2022,0xngndev,False,1255.87,22,0,0,0,0,13
2022,neko_nyaa,False,1226.62,14,1,0,5,0,4
2022,async,False,1211.32,13,1,0,3,0,3
2022,skoorch,False,1211.7,1,0,0,1,1,0
2022,Solimander,False,1208.13,3,1,0,2,0,0
2022,Kthere,False,1192.53,7,1,0,1,0,1
2022,Cityscape,False,1187.07,17,0,0,1,0,10
2022,SooYa,False,1183.1,26,0,0,2,0,12
2022,ylv,False,1157.78,1,0,0,1,0,0
2022,SecureZeroX,False,1156.63,5,0,0,1,0,2
2022,0xPanas,True,1140.17,3,2,0,0,0,0
2022,wait,False,1128.14,6,3,1,3,0,0
2022,CCantor_Dust,True,1113.64,3,0,0,1,0,1
2022,eighty,False,1106.74,5,1,0,1,0,1
2022,FSchmoede,False,1104.17,18,0,0,3,0,9
2022,gz627,False,1072.26,5,0,0,4,0,0
2022,bulej93,False,1016.34,28,0,0,1,0,12
2022,blackscale,False,1009.01,6,2,0,2,0,1
2022,ctf_sec,False,1009.79,10,0,0,6,0,0
2022,UncleGrandpa925,False,1006.69,7,0,0,4,0,1
2022,Aits,False,1000.54,2,0,0,1,0,0
2022,loop,False,987.75,8,2,0,0,0,4
2022,Diana,False,982.81,21,0,0,0,0,10
2022,zaskoh,False,973.42,9,0,0,3,0,3
2022,benbaessler,False,955.24,14,0,0,2,0,6
2022,tthankthedark,True,949.97,2,0,0,1,0,1
2022,UnusualTurtle,False,932.22,17,0,0,1,0,13
2022,RoiEvenHaim,False,925.13,13,0,0,0,0,9
2022,martin,False,904.88,26,0,0,3,0,12
2022,cRat1st0s,False,892.15,22,0,0,3,0,12
2022,MadWookie,False,884.13,16,0,0,1,0,9
2022,Saintcode_,False,884.95,21,0,0,2,0,16
2022,pants,False,881.09,1,0,0,0,0,0
2022,fs0c,False,874.95,9,2,0,5,0,0
2022,zer0dot,False,870.96,10,3,0,1,0,4
2022,zishansami,False,851.44,11,1,0,0,0,10
2022,thank_you,False,850.77,3,0,0,2,0,0
2022,elprofesor,False,835.87,4,1,0,2,0,0
2022,a12jmx,False,829.05,24,0,0,0,0,6
2022,aysha,False,824.75,18,0,0,0,0,6
2022,karanctf,False,818.79,23,0,0,0,0,15
2022,B2,False,809.73,23,0,0,0,0,11
2022,c7e7eff,False,802.35,9,2,0,5,0,0
2022,0xmatt,False,799.69,14,0,0,2,0,4
2022,BBClabs,True,796.6,5,0,0,2,0,0
2022,aviggiano,False,789.4,12,1,0,3,0,5
2022,seyni,False,788.38,16,0,0,2,0,6
2022,apostle0x01,False,777.3,22,0,0,2,0,11
2022,benk10,False,771.16,3,0,0,1,0,1
2022,cryptostellar5,False,771.05,22,0,0,3,0,10
2022,0xpiglet,False,766.68,3,3,0,0,0,0
2022,ret2basic,False,766.58,26,0,0,0,0,14
2022,AmitN,False,761.53,5,0,0,2,0,0
2022,giovannidisiena,False,748.87,6,0,0,3,0,1
2022,pcarranzav,False,739.2,9,2,0,4,0,0
2022,peanuts,False,726.47,21,0,0,7,0,7
2022,FFoundation,True,720.05,3,1,0,0,0,1
2022,Afanasyevich,False,717.29,5,0,0,1,0,3
2022,bitbopper,False,711.3,11,4,0,0,0,5
2022,eccentricexit,False,711.14,10,1,0,3,0,2
2022,Koolex,False,697.73,3,1,0,2,0,0
2022,00x,True,693.37,3,1,0,1,0,0
2022,mtz,False,692.3,9,2,0,2,0,3
2022,leosathya,False,679.83,22,0,0,3,0,9
2022,nahnah,False,668.84,7,0,0,0,0,7
2022,Kulk0,False,668.95,7,0,0,2,0,2
2022,0xBug,False,667.43,3,1,0,1,0,1
2022,izhuer,False,650.6,6,2,0,2,0,0
2022,LeoS,False,641.5,16,0,0,1,0,9
2022,remora,False,641.31,5,0,0,1,0,0
2022,nicobevi,False,637.59,5,1,0,0,0,1
2022,CRYP70,False,633.38,11,1,0,1,0,5
2022,corerouter,False,631.59,8,1,0,6,0,0
2022,JTJabba,False,621.61,6,3,0,2,0,0
2022,certora,False,620.76,5,0,0,0,0,0
2022,242,False,619.28,7,1,0,1,0,1
2022,mcwildy,False,615.81,12,0,0,0,0,7
2022,Yiko,False,605.78,19,0,0,0,0,7
2022,0xhacksmithh,False,584.5,3,0,0,1,0,0
2022,sahar,False,583.83,7,0,0,1,0,1
2022,okkothejawa,False,583.63,4,0,0,1,0,1
2022,Tointer,False,583.63,9,2,0,2,0,1
2022,infosec_us_team,False,575.14,5,2,0,3,0,0
2022,Haipls,False,571.4,2,0,0,2,0,0
2022,saneryee,False,563.1,12,0,0,2,0,3
2022,slowmoses,False,548.8,16,0,0,1,0,6
2022,SinceJuly,False,544.75,5,0,0,3,0,0
2022,d4rk,False,543.08,5,0,0,0,0,5
2022,chrisdior4,False,536.17,15,0,0,0,0,6
2022,GiveMeTestEther,False,533.32,7,2,0,2,0,2
2022,Amithuddar,False,513.16,19,0,0,4,0,12
2022,PierrickGT,False,512.26,6,0,0,0,0,4
2022,deliriusz,False,505.61,1,0,0,1,0,0
2022,joshie,False,504.65,5,1,0,1,0,3
2022,prasantgupta52,False,491.76,13,0,0,2,0,6
2022,DecorativePineapple,False,486.06,3,1,0,1,0,0
2022,M4TZ1P,True,483.42,7,2,0,5,0,0
2022,0xkowloon,False,475.99,8,1,0,1,0,3
2022,zdhu,False,470.36,1,0,0,1,0,0
2022,bytehat,False,470.36,1,0,0,1,0,0
2022,0x040,False,459.03,18,0,0,0,0,12
2022,bugwriter001,False,457.87,6,1,0,1,0,0
2022,natzuu,False,452.92,15,0,0,0,0,8
2022,Cr4ckM3,False,430.28,6,0,0,2,0,3
2022,bharg4v,False,418.67,10,0,0,0,0,4
2022,Nethermind,True,418.3,5,0,0,0,0,0
2022,0xhunter,False,413.7,4,0,0,3,0,0
2022,obtarian,False,406.15,3,1,0,1,0,0
2022,Awesome,False,405.18,12,0,0,1,0,7
2022,lucacez,False,405.29,13,0,0,0,0,9
2022,hxzy,False,404.47,5,2,0,0,0,2
2022,t11s,False,399.31,3,1,0,0,0,1
2022,shark,False,394.55,12,0,0,1,0,6
2022,Junnon,False,389.75,12,1,0,1,0,5
2022,0xYamiDancho,False,388.69,5,1,0,2,0,1
2022,svskaushik,False,388.37,8,0,0,1,0,1
2022,medikko,False,386.32,15,0,0,0,0,11
2022,ccthulhu_cult,True,382.03,5,0,0,1,0,1
2022,bearonbike,False,379.16,4,0,0,2,0,1
2022,whilom,False,378.21,1,0,0,1,0,0
2022,nxrblsrpr,False,375.49,6,0,0,0,0,1
2022,tchkvsky,False,373.0,5,0,0,0,0,2
2022,azephiar,False,357.26,4,0,0,3,0,0
2022,ynnad,False,356.38,8,0,0,1,0,6
2022,Wayne,False,352.37,5,1,0,1,0,1
2022,m_smirnova2020,False,351.13,3,0,0,0,0,3
2022,0x5rings,False,347.53,13,0,0,2,0,6
2022,chatch,False,345.84,6,0,0,3,0,0
2022,fatima_naz,False,344.04,6,0,0,1,0,3
2022,Bronicle,False,341.4,4,0,0,0,0,0
2022,s3cunda,False,334.27,6,1,0,3,0,1
2022,HardlyCodeMan,False,334.17,4,0,0,0,0,3
2022,RRockingMiles,True,333.18,9,0,0,0,0,5
2022,0xRobocop,False,326.29,3,1,0,1,0,0
2022,Guardian,True,325.6,8,0,0,2,0,3
2022,rishabh,False,322.47,3,0,0,0,0,0
2022,dharma09,False,320.64,12,0,0,1,0,10
2022,Rahoz,False,319.06,10,0,0,1,0,3
2022,gianganhnguyen,False,316.09,10,0,0,0,0,9
2022,jag,False,316.71,13,0,0,1,0,11
2022,sakman,False,312.67,11,0,0,0,0,7
2022,Chandr,False,312.71,8,0,0,0,0,5
2022,StevenL,False,311.53,8,0,0,0,0,4
2022,00xsolstars,True,309.19,9,0,0,2,0,1
2022,JansenC,False,304.66,6,0,0,0,0,1
2022,grGred,False,295.83,6,0,0,0,0,3
2022,ChristianKuri,False,292.41,7,0,0,1,0,3
2022,iain,False,292.59,1,0,0,0,0,1
2022,volky,False,291.22,3,0,0,1,0,1
2022,halden,False,287.55,4,0,0,0,0,4
2022,peiw,False,286.13,11,0,0,0,0,9
2022,Diraco,False,285.03,12,0,0,1,0,7
2022,Matin,False,280.38,5,0,0,1,0,3
2022,byterocket,True,279.8,22,2,0,2,0,15
2022,hagrid,False,277.69,3,0,0,1,0,1
2022,bw,False,274.14,1,0,0,1,0,0
2022,supernova,False,271.99,10,0,0,3,0,4
2022,malinariy,False,269.83,7,0,0,0,0,3
2022,tofunmi,False,267.28,9,0,0,2,0,5
2022,Vadis,False,264.89,3,0,0,2,0,0
2022,Shinchan,True,264.39,10,0,0,0,0,7
2022,cylzxje,False,263.87,6,0,0,0,0,2
2022,SnowMan,False,262.92,8,0,0,0,0,7
2022,Dinddle,False,261.99,2,0,0,1,0,1
2022,dy,False,259.3,3,0,0,0,0,0
2022,DavidGialdi,False,257.36,6,0,0,0,0,6
2022,M0ndoHEHE,False,254.71,5,1,0,2,0,1
2022,swit,False,253.78,3,0,0,2,0,1
2022,0xRoxas,False,253.16,8,0,0,0,0,5
2022,orion,False,251.93,3,0,0,0,0,2
2022,Olivierdem,False,246.49,8,0,0,1,0,4
2022,0x85102,False,244.54,7,0,0,0,0,3
2022,zuhaibmohd,False,241.32,7,0,0,0,0,4
2022,EthLedger,False,237.96,6,0,0,0,0,2
2022,idkwhatimdoing,False,233.98,3,0,0,2,0,0
2022,Nyx,False,233.18,8,1,0,5,0,0
2022,zmj,False,233.12,2,0,0,0,0,1
2022,ShadowyNoobDev,False,231.19,4,1,0,1,0,1
2022,abhinavmir,False,230.71,2,0,0,0,0,0
2022,DDecurity,True,228.55,2,0,0,2,0,0
2022,Heartless,False,227.69,3,0,0,2,0,1
2022,zeesaw,False,226.94,8,0,0,1,0,5
2022,MasterCookie,False,225.37,5,0,0,0,0,1
2022,ballx,False,225.55,10,0,0,1,0,6
2022,RamiRond,False,224.51,2,0,0,0,0,2
2022,0xdapper,False,223.69,2,1,0,1,0,0
2022,TThe_GUILD,True,216.03,5,0,0,1,0,1
2022,asgeir,False,215.57,1,0,0,0,0,0
2022,zapaz,False,213.4,1,0,0,1,0,0
2022,ppoirots,True,212.84,4,0,0,1,0,1
2022,kemmio,False,207.54,2,0,0,0,0,0
2022,David_,False,207.2,3,0,0,0,0,0
2022,mrpathfindr,False,206.7,8,0,0,0,0,6
2022,jayfromthe13th,False,205.1,5,0,0,0,0,3
2022,JDeryl,False,204.76,2,0,0,0,0,0
2022,mektigboy,False,204.69,5,0,0,0,0,3
2022,aga7hokakological,False,198.94,5,0,0,0,0,3
2022,0xSolus,False,198.78,5,0,0,0,0,2
2022,yamapyblack,False,198.43,1,0,0,1,0,0
2022,badbird,False,198.21,1,0,0,0,0,0
2022,nedodn,False,196.58,1,0,0,1,0,0
2022,Green,False,195.93,6,3,0,1,0,1
2022,AkshaySrivastav,False,193.67,2,0,0,0,0,1
2022,0xsam,False,193.61,8,0,0,0,0,8
2022,nalus,False,191.52,4,0,0,2,0,1
2022,btk,False,191.11,4,1,0,1,0,1
2022,elad,False,188.58,3,0,0,3,0,0
2022,technicallyty,False,183.57,2,0,0,0,0,0
2022,Mathieu,False,178.76,6,0,0,0,0,5
2022,BipinSah,False,178.37,3,0,0,1,0,1
2022,dimitri,False,177.72,2,0,0,0,0,1
2022,exolorkistis,False,171.99,6,0,0,0,0,6
2022,CalabashSquash,False,171.04,1,0,0,0,0,0
2022,sryysryy,False,170.77,6,0,0,0,0,4
2022,0xFar5eer,False,170.47,3,0,0,0,0,1
2022,KoKo,False,168.32,6,0,0,0,0,4
2022,cogitoergosumsw,False,168.24,2,0,0,0,0,1
2022,Dinesh11G,False,164.59,6,0,0,1,0,3
2022,bbrho,False,163.93,2,0,0,1,0,0
2022,m4rio_eth,False,159.31,1,0,0,0,0,0
2022,Shishigami,False,156.1,4,0,0,0,0,4
2022,sam_cunningham,False,156.27,1,0,0,1,0,0
2022,Samatak,False,155.94,4,0,0,0,0,2
2022,DimSon,False,155.0,4,0,0,0,0,3
2022,aez121,False,154.38,2,0,0,2,0,0
2022,emrekocak,False,153.42,8,0,0,0,0,8
2022,gerdusx,False,152.43,7,0,0,0,0,7
2022,DevABDee,False,149.27,5,0,0,0,0,2
2022,ne0n,False,148.0,4,1,0,0,0,1
2022,masterchief,False,148.1,2,0,0,0,0,0
2022,TwelveSec,True,146.82,2,0,0,2,0,0
2022,chunter,False,146.56,1,0,0,0,0,0
2022,Trumpero,False,145.81,3,0,0,0,0,1
2022,Haruxe,False,142.46,3,1,0,0,0,1
2022,Ocean_Sky,False,142.87,6,0,0,0,0,3
2022,Chinmay,False,142.44,3,0,0,0,0,3
2022,0xdanial,False,142.37,3,1,0,0,0,1
2022,0xNoah,False,142.29,1,1,0,0,0,0
2022,MaCree,False,140.14,1,0,0,1,0,0
2022,Nikolay,False,139.18,1,0,0,0,0,0
2022,got_targ,False,137.71,6,0,0,0,0,3
2022,yyac,True,136.19,1,0,0,0,0,0
2022,Nyamcil,False,134.67,4,0,0,0,0,3
2022,romand,False,133.68,2,1,0,0,0,0
2022,blockdev,False,132.34,4,0,0,2,0,1
2022,Sathish9098,False,131.72,4,0,0,0,0,2
2022,Satyam_Sharma,False,130.99,6,0,0,1,0,4
2022,IgnacioB,False,129.62,5,0,0,0,0,4
2022,skyle,False,125.4,6,0,0,1,0,5
2022,w0Lfrum,False,124.75,5,0,0,0,0,2
2022,bytera,False,124.69,2,0,0,0,0,1
2022,SaharAP,False,121.54,4,0,0,0,0,2
2022,teawaterwire,False,121.41,5,1,0,3,0,0
2022,bitsurfer,False,119.14,1,0,0,1,0,0
2022,Twpony,False,119.3,6,2,0,3,0,0
2022,XDms,False,119.0,1,0,0,0,0,0
2022,JAGADESH,False,118.86,4,0,0,0,0,4
2022,lcfr_eth,False,118.73,2,0,0,0,0,1
2022,Tagir2003,False,116.07,7,0,0,0,0,4
2022,juicy,False,115.81,2,0,0,0,0,1
2022,ospwner,False,114.79,6,0,0,0,0,4
2022,serial-coder,False,114.82,1,1,0,0,0,0
2022,polymorphism,False,114.82,1,1,0,0,0,0
2022,PranavG,False,114.18,2,0,0,0,0,0
2022,0xackermann,False,112.49,4,0,0,0,0,2
2022,Bludya,False,110.74,3,0,0,1,0,1
2022,miguelmtzinf,False,110.78,1,0,0,0,0,1
2022,dic0de,False,109.18,5,0,0,2,0,0
2022,Avci,True,108.85,4,0,0,1,0,2
2022,Trabajo_de_mates,True,108.16,3,0,0,0,0,1
2022,francoHacker,False,106.29,6,0,0,0,0,5
2022,newfork01,False,106.08,5,0,0,0,0,5
2022,vv7,False,104.57,6,0,0,5,0,1
2022,Jmaxmanblue,False,103.74,4,0,0,2,0,1
2022,dxdv,False,103.04,1,0,0,0,0,0
2022,Mukund,False,102.45,4,0,0,1,0,2
2022,JLevick,False,101.92,5,0,0,2,0,1
2022,0xLovesleep,False,101.67,4,0,0,0,0,2
2022,haku,False,101.18,2,0,0,0,0,2
2022,sabtikw,False,98.24,2,0,0,0,0,2
2022,0xdeadbeef,False,97.12,3,0,0,0,0,2
2022,catwhiskeys,False,96.33,4,0,0,0,0,1
2022,Aeros,False,94.92,3,0,0,0,0,1
2022,Pheonix,False,92.6,4,0,0,0,0,4
2022,Kiep,False,91.94,2,0,0,0,0,2
2022,0xDanielC,False,91.43,2,0,0,0,0,1
2022,augustg,False,89.18,1,0,0,0,0,1
2022,luduvigo,False,89.04,1,0,0,0,0,0
2022,0xmuxyz,False,88.65,2,0,0,0,0,0
2022,yash90,False,88.13,2,0,0,0,0,0
2022,i_got_hacked,False,87.7,3,0,0,0,0,1
2022,0xAsm0d3us,False,85.55,2,0,0,0,0,2
2022,tin537,False,84.96,1,0,0,0,0,1
2022,marcopaladin,False,83.25,1,0,0,0,0,1
2022,Anth3m,False,82.34,1,0,0,0,0,0
2022,FudgyDRS,False,81.48,2,0,0,0,0,1
2022,Scocco,False,81.64,1,0,0,0,0,1
2022,Koustre,False,80.69,1,0,0,1,0,0
2022,Atarpara,False,78.49,3,0,0,1,0,2
2022,hanxin,False,77.22,1,0,0,1,0,0
2022,OOptimismSec,True,76.68,5,0,0,2,0,1
2022,JohnnyTime,False,74.07,2,0,0,0,0,0
2022,Bruhhh,False,74.55,1,0,0,0,0,0
2022,Margaret,False,73.17,3,0,0,0,0,0
2022,JrNet,False,71.32,4,0,0,0,0,3
2022,Vexjon,False,71.09,2,0,0,0,0,0
2022,xpriment626,False,69.53,1,0,0,0,0,0
2022,millersplanet,False,68.79,4,0,0,0,0,2
2022,Deathstore,False,68.66,1,0,0,0,0,1
2022,merlin,False,66.69,2,0,0,1,0,0
2022,SaeedAlipoor01988,False,66.44,1,0,0,1,0,0
2022,floppydisk,False,66.07,1,0,0,0,0,0
2022,0xNot0rious,False,65.64,1,0,0,0,0,1
2022,0x510c,False,64.88,1,0,0,0,0,1
2022,Extropy,True,62.41,2,0,0,0,0,1
2022,Tricko,False,62.19,2,0,0,0,0,0
2022,Viksaa39,False,61.94,1,0,0,0,0,0
2022,Keen_Sheen,False,61.94,1,0,0,0,0,0
2022,jumpdest7d,False,61.35,1,0,0,0,0,0
2022,Deekshith99,False,61.35,1,0,0,0,0,0
2022,yurahod,False,61.35,1,0,0,0,0,0
2022,Lead_Belly,False,60.77,1,0,0,0,0,0
2022,Captainkay,False,60.77,1,0,0,0,0,0
2022,Fabble,False,59.96,1,0,0,0,0,1
2022,zgo,False,58.28,2,0,0,1,0,0
2022,cdahlheimer,False,57.64,3,0,0,1,0,1
2022,caventa,False,57.64,4,0,0,2,0,1
2022,Maxime,False,56.49,2,0,0,0,0,1
2022,codetilda,False,56.34,2,0,0,0,0,1
2022,ashiq0x01,False,56.13,1,0,0,0,0,0
2022,seanamani,False,56.04,1,0,0,0,0,0
2022,agusduha,False,55.31,3,0,0,0,0,2
2022,0xZaharina,False,55.67,2,0,0,0,0,1
2022,hrishibhat,False,55.16,1,0,0,0,0,1
2022,radoslav11,False,55.13,1,0,0,0,0,0
2022,SuldaanBeegsi,False,55.2,1,0,0,0,0,0
2022,Kresh,False,55.2,1,0,0,0,0,0
2022,B353N,False,55.2,1,0,0,0,0,0
2022,Cheeezzyyyy,False,53.1,2,1,0,0,0,1
2022,jwood,False,53.27,2,0,0,1,0,0
2022,innertia,False,53.2,3,0,0,1,0,0
2022,Bjorn_bug,False,52.1,2,0,0,0,0,1
2022,mahdikarimi,False,52.04,1,0,0,0,0,0
2022,UVvirus,False,52.04,1,0,0,0,0,0
2022,Udsen,False,52.03,1,0,0,0,0,0
2022,nogo,False,52.03,1,0,0,0,0,0
2022,Secureverse,True,52.03,1,0,0,0,0,0
2022,hl_,False,52.03,1,0,0,0,0,0
2022,pavankv,False,52.03,1,0,0,0,0,0
2022,bae11,False,52.02,1,0,0,0,0,1
2022,easy_peasy,False,51.02,2,0,0,1,0,1
2022,RagePit,False,50.21,2,0,0,1,0,1
2022,ControlCplusControlV,False,49.95,1,0,0,0,0,1
2022,me_na0mi,False,49.23,1,0,0,0,0,1
2022,0xRajkumar,False,49.23,1,0,0,0,0,1
2022,nine9,False,47.79,2,0,0,2,0,0
2022,Sneakyninja0129,False,47.13,1,0,0,0,0,0
2022,doddle0x,False,47.13,1,0,0,0,0,0
